event_time_ms,equity_pnl_usdt
1751372770001,-0.24297140000002623
1751372771002,-0.24297140000002623
1751372772001,-0.24297140000002623
1751372773001,-0.24297140000002623
1751372774003,-0.24297140000002623
1751372775001,-0.24297140000002623
1751372776001,-0.24297140000002623
1751372777000,-0.24297140000002623
1751372778002,-0.24297140000002623
1751372779000,-0.24297140000002623
1751372780000,-0.24297140000002623
1751372781000,-0.24297140000002623
1751372782001,-0.24297140000002623
1751372783000,-0.24297140000002623
1751372784000,-0.24297140000002623
1751372785000,-0.24297140000002623
1751372786000,-0.24297140000002623
1751372787003,-0.24297140000002623
1751372788001,-0.24297140000002623
1751372789000,-0.24297140000002623
1751372790003,-0.24297140000002623
1751372791000,-0.24297140000002623
1751372792000,-0.24297140000002623
1751372793000,-0.24297140000002623
1751372794000,-0.24297140000002623
1751372795002,-0.24297140000002623
1751372796000,-0.24297140000002623
1751372797000,-0.24297140000002623
1751372798000,-0.24297140000002623
1751372799002,-0.24297140000002623
1751372800002,-0.24297140000002623
1751372801002,-0.24297140000002623
1751372802000,-0.24297140000002623
1751372803001,-0.24297140000002623
1751372804001,-0.24297140000002623
1751372805001,-0.24297140000002623
1751372806000,-0.24297140000002623
1751372807001,-0.24297140000002623
1751372808000,-0.24297140000002623
1751372809003,-0.24297140000002623
1751372810000,-0.24297140000002623
1751372811000,-0.24297140000002623
1751372812001,-0.24297140000002623
1751372813001,-0.24297140000002623
1751372814000,-0.24297140000002623
1751372815000,-0.24297140000002623
1751372816001,-0.24297140000002623
1751372817000,-0.24297140000002623
1751372818000,-0.24297140000002623
1751372819000,-0.24297140000002623
1751372820000,-0.24297140000002623
1751372821002,-0.24297140000002623
1751372822000,-0.24297140000002623
1751372823000,-0.24297140000002623
1751372824000,-0.24297140000002623
1751372825002,-0.24297140000002623
1751372826001,-0.24297140000002623
1751372827000,-0.24297140000002623
1751372828000,-0.24297140000002623
1751372829002,-0.24297140000002623
1751372830001,-0.24297140000002623
1751372831000,-0.24297140000002623
1751372832003,-0.24297140000002623
1751372833002,-0.24297140000002623
1751372834001,-0.24297140000002623
1751372835000,-0.24297140000002623
1751372836003,-0.24297140000002623
1751372837001,-0.24297140000002623
1751372838003,-0.24297140000002623
1751372839000,-0.24297140000002623
1751372840000,-0.24297140000002623
1751372841000,-0.24297140000002623
1751372842000,-0.24297140000002623
1751372843001,-0.24297140000002623
1751372844000,-0.24297140000002623
1751372845000,-0.24297140000002623
1751372846003,-0.24297140000002623
1751372847000,-0.24297140000002623
1751372848000,-0.24297140000002623
1751372849000,-0.24297140000002623
1751372850001,-0.24297140000002623
1751372851000,-0.24297140000002623
1751372852001,-0.24297140000002623
1751372853003,-0.24297140000002623
1751372854002,-0.24297140000002623
1751372855002,-0.24297140000002623
1751372856001,-0.24297140000002623
1751372857000,-0.24297140000002623
1751372858000,-0.24297140000002623
1751372859000,-0.24297140000002623
1751372860000,-0.24297140000002623
1751372861001,-0.24297140000002623
1751372862002,-0.24297140000002623
1751372863000,-0.24297140000002623
1751372864001,-0.24297140000002623
1751372865000,-0.24297140000002623
1751372866001,-0.24297140000002623
1751372867000,-0.24297140000002623
1751372868000,-0.24297140000002623
1751372869001,-0.24297140000002623
1751372870000,-0.24297140000002623
1751372871001,-0.24297140000002623
1751372872000,-0.24297140000002623
1751372873000,-0.24297140000002623
1751372874000,-0.24297140000002623
1751372875002,-0.24297140000002623
1751372876001,-0.24297140000002623
1751372877002,-0.24297140000002623
1751372878002,-0.24297140000002623
1751372879000,-0.24297140000002623
1751372880000,-0.24297140000002623
1751372881001,-0.24297140000002623
1751372882000,-0.24297140000002623
1751372883001,-0.24297140000002623
1751372884001,-0.24297140000002623
1751372885003,-0.24297140000002623
1751372886000,-0.24297140000002623
1751372887003,-0.24297140000002623
1751372888000,-0.24297140000002623
1751372889000,-0.24297140000002623
1751372890004,-0.24297140000002623
1751372891001,-0.24297140000002623
1751372892000,-0.24297140000002623
1751372893001,-0.24297140000002623
1751372894001,-0.24297140000002623
1751372895007,-0.24297140000002623
1751372896001,-0.24297140000002623
1751372897000,-0.24297140000002623
1751372898000,-0.24297140000002623
1751372899001,-0.24297140000002623
1751372900000,-0.24297140000002623
1751372901001,-0.24297140000002623
1751372902002,-0.24297140000002623
1751372903003,-0.24297140000002623
1751372904000,-0.24297140000002623
1751372905002,-0.24297140000002623
1751372906004,-0.24297140000002623
1751372907001,-0.24297140000002623
1751372908000,-0.24297140000002623
1751372909002,-0.24297140000002623
1751372910000,-0.24297140000002623
1751372911001,-0.24297140000002623
1751372912000,-0.24297140000002623
1751372913000,-0.24297140000002623
1751372914001,-0.24297140000002623
1751372915000,-0.24297140000002623
1751372916001,-0.24297140000002623
1751372917000,-0.24297140000002623
1751372918000,-0.24297140000002623
1751372919002,-0.24297140000002623
1751372920002,-0.24297140000002623
1751372921001,-0.24297140000002623
1751372922001,-0.24297140000002623
1751372923000,-0.24297140000002623
1751372924003,-0.24297140000002623
1751372925002,-0.24297140000002623
1751372926001,-0.24297140000002623
1751372927000,-0.24297140000002623
1751372928000,-0.24297140000002623
1751372929000,-0.24297140000002623
1751372930000,-0.24297140000002623
1751372931000,-0.24297140000002623
1751372932001,-0.24297140000002623
1751372933000,-0.24297140000002623
1751372934000,-0.24297140000002623
1751372935001,-0.24297140000002623
1751372936000,-0.24297140000002623
1751372937001,-0.24297140000002623
1751372938001,-0.24297140000002623
1751372939001,-0.24297140000002623
1751372940000,-0.24297140000002623
1751372941001,-0.24297140000002623
1751372942000,-0.24297140000002623
1751372943000,-0.24297140000002623
1751372944001,-0.24297140000002623
1751372945000,-0.24297140000002623
1751372946002,-0.24297140000002623
1751372947000,-0.24297140000002623
1751372948001,-0.24297140000002623
1751372949000,-0.24297140000002623
1751372950000,-0.24297140000002623
1751372951000,-0.24297140000002623
1751372952001,-0.24297140000002623
1751372953001,-0.24297140000002623
1751372954000,-0.24297140000002623
1751372955000,-0.24297140000002623
1751372956000,-0.24297140000002623
1751372957001,-0.24297140000002623
1751372958000,-0.24297140000002623
1751372959000,-0.24297140000002623
1751372960000,-0.24297140000002623
1751372961000,-0.24297140000002623
1751372962000,-0.24297140000002623
1751372963000,-0.24297140000002623
1751372964000,-0.24297140000002623
1751372965001,-0.24297140000002623
1751372966000,-0.24297140000002623
1751372967000,-0.24297140000002623
1751372968000,-0.24297140000002623
1751372969001,-0.24297140000002623
1751372970000,-0.24297140000002623
1751372971000,-0.24297140000002623
1751372972001,-0.24297140000002623
1751372973001,-0.24297140000002623
1751372974000,-0.24297140000002623
1751372975000,-0.24297140000002623
1751372976000,-0.24297140000002623
1751372977002,-0.24297140000002623
1751372978001,-0.24297140000002623
1751372979001,-0.24297140000002623
1751372980000,-0.24297140000002623
1751372981001,-0.24297140000002623
1751372982000,-0.24297140000002623
1751372983000,-0.24297140000002623
1751372984000,-0.24297140000002623
1751372985000,-0.24297140000002623
1751372986003,-0.24297140000002623
1751372987000,-0.24297140000002623
1751372988002,-0.24297140000002623
1751372989001,-0.24297140000002623
1751372990000,-0.24297140000002623
1751372991002,-0.24297140000002623
1751372992003,-0.24297140000002623
1751372993000,-0.24297140000002623
1751372994000,-0.24297140000002623
1751372995002,-0.24297140000002623
1751372996001,-0.24297140000002623
1751372997001,-0.24297140000002623
1751372998000,-0.24297140000002623
1751372999001,-0.24297140000002623
1751373000004,-0.24297140000002623
1751373001000,-0.24297140000002623
1751373002000,-0.24297140000002623
1751373003000,-0.24297140000002623
1751373004000,-0.24297140000002623
1751373005001,-0.24297140000002623
1751373006003,-0.24297140000002623
1751373007000,-0.24297140000002623
1751373008000,-0.24297140000002623
1751373009001,-0.24297140000002623
1751373010003,-0.24297140000002623
1751373011003,-0.24297140000002623
1751373012000,-0.24297140000002623
1751373013000,-0.24297140000002623
1751373014000,-0.24297140000002623
1751373015000,-0.24297140000002623
1751373016001,-0.24297140000002623
1751373017000,-0.24297140000002623
1751373018000,-0.24297140000002623
1751373019002,-0.24297140000002623
1751373020000,-0.24297140000002623
1751373021001,-0.24297140000002623
1751373022002,-0.24297140000002623
1751373023000,-0.24297140000002623
1751373024001,-0.24297140000002623
1751373025000,-0.24297140000002623
1751373026001,-0.24297140000002623
1751373027000,-0.24297140000002623
1751373028000,-0.24297140000002623
1751373029000,-0.24297140000002623
1751373030001,-0.24297140000002623
1751373031000,-0.24297140000002623
1751373032000,-0.24297140000002623
1751373033001,-0.24297140000002623
1751373034001,-0.24297140000002623
1751373035000,-0.24297140000002623
1751373036000,-0.24297140000002623
1751373037000,-0.24297140000002623
1751373038001,-0.24297140000002623
1751373039001,-0.24297140000002623
1751373040001,-0.24297140000002623
1751373041001,-0.24297140000002623
1751373042001,-0.24297140000002623
1751373043000,-0.24297140000002623
1751373044000,-0.24297140000002623
1751373045000,-0.24297140000002623
1751373046001,-0.24297140000002623
1751373047003,-0.24297140000002623
1751373048000,-0.24297140000002623
1751373049000,-0.24297140000002623
1751373050003,-0.24297140000002623
1751373051001,-0.24297140000002623
1751373052000,-0.24297140000002623
1751373053000,-0.24297140000002623
1751373054001,-0.24297140000002623
1751373055000,-0.24297140000002623
1751373056000,-0.24297140000002623
1751373057000,-0.24297140000002623
1751373058000,-0.24297140000002623
1751373059002,-0.24297140000002623
1751373060004,-0.24297140000002623
1751373061002,-0.24297140000002623
1751373062002,-0.24297140000002623
1751373063002,-0.24297140000002623
1751373064000,-0.24297140000002623
1751373065002,-0.24297140000002623
1751373066000,-0.24297140000002623
1751373067001,-0.24297140000002623
1751373068000,-0.24297140000002623
1751373069000,-0.24297140000002623
1751373070002,-0.24297140000002623
1751373071000,-0.24297140000002623
1751373072001,-0.24297140000002623
1751373073000,-0.24297140000002623
1751373074001,-0.24297140000002623
1751373075000,-0.24297140000002623
1751373076002,-0.24297140000002623
1751373077000,-0.24297140000002623
1751373078000,-0.24297140000002623
1751373079000,-0.24297140000002623
1751373080001,-0.24297140000002623
1751373081000,-0.24297140000002623
1751373082000,-0.24297140000002623
1751373083003,-0.24297140000002623
1751373084000,-0.24297140000002623
1751373085000,-0.24297140000002623
1751373086000,-0.24297140000002623
1751373087000,-0.24297140000002623
1751373088000,-0.24297140000002623
1751373089000,-0.24297140000002623
1751373090001,-0.24297140000002623
1751373091000,-0.24297140000002623
1751373092000,-0.24297140000002623
1751373093000,-0.24297140000002623
1751373094001,-0.24297140000002623
1751373095004,-0.24297140000002623
1751373096000,-0.24297140000002623
1751373097001,-0.24297140000002623
1751373098003,-0.24297140000002623
1751373099001,-0.24297140000002623
1751373100000,-0.24297140000002623
1751373101001,-0.24297140000002623
1751373102002,-0.24297140000002623
1751373103002,-0.24297140000002623
1751373104001,-0.24297140000002623
1751373105001,-0.24297140000002623
1751373106000,-0.24297140000002623
1751373107001,-0.24297140000002623
1751373108000,-0.24297140000002623
1751373109001,-0.24297140000002623
1751373110000,-0.24297140000002623
1751373111000,-0.24297140000002623
1751373112000,-0.24297140000002623
1751373113000,-0.24297140000002623
1751373114000,-0.24297140000002623
1751373115002,-0.24297140000002623
1751373116000,-0.24297140000002623
1751373117001,-0.24297140000002623
1751373118000,-0.24297140000002623
1751373119000,-0.24297140000002623
1751373120000,-0.24297140000002623
1751373121000,-0.24297140000002623
1751373122001,-0.24297140000002623
1751373123000,-0.24297140000002623
1751373124000,-0.24297140000002623
1751373125000,-0.24297140000002623
1751373126001,-0.24297140000002623
1751373127003,-0.24297140000002623
1751373128000,-0.24297140000002623
1751373129001,-0.24297140000002623
1751373130002,-0.24297140000002623
1751373131001,-0.24297140000002623
1751373132000,-0.24297140000002623
1751373133001,-0.24297140000002623
1751373134000,-0.24297140000002623
1751373135000,-0.24297140000002623
1751373136000,-0.24297140000002623
1751373137000,-0.24297140000002623
1751373138002,-0.24297140000002623
1751373139000,-0.24297140000002623
1751373140002,-0.24297140000002623
1751373141000,-0.24297140000002623
1751373142000,-0.24297140000002623
1751373143000,-0.24297140000002623
1751373144000,-0.24297140000002623
1751373145000,-0.24297140000002623
1751373146000,-0.24297140000002623
1751373147000,-0.24297140000002623
1751373148001,-0.24297140000002623
1751373149002,-0.24297140000002623
1751373150001,-0.24297140000002623
1751373151003,-0.24297140000002623
1751373152000,-0.24297140000002623
1751373153001,-0.24297140000002623
1751373154000,-0.24297140000002623
1751373155000,-0.24297140000002623
1751373156001,-0.24297140000002623
1751373157001,-0.24297140000002623
1751373158001,-0.24297140000002623
1751373159002,-0.24297140000002623
1751373160001,-0.24297140000002623
1751373161002,-0.24297140000002623
1751373162000,-0.24297140000002623
1751373163000,-0.24297140000002623
1751373164001,-0.24297140000002623
1751373165003,-0.24297140000002623
1751373166000,-0.24297140000002623
1751373167000,-0.24297140000002623
1751373168000,-0.24297140000002623
1751373169000,-0.24297140000002623
1751373170001,-0.24297140000002623
1751373171000,-0.24297140000002623
1751373172001,-0.24297140000002623
1751373173000,-0.24297140000002623
1751373174000,-0.24297140000002623
1751373175001,-0.24297140000002623
1751373176000,-0.24297140000002623
1751373177000,-0.24297140000002623
1751373178001,-0.24297140000002623
1751373179000,-0.24297140000002623
1751373180000,-0.24297140000002623
1751373181001,-0.24297140000002623
1751373182001,-0.24297140000002623
1751373183000,-0.24297140000002623
1751373184000,-0.24297140000002623
1751373185000,-0.24297140000002623
1751373186000,-0.24297140000002623
1751373187000,-0.24297140000002623
1751373188000,-0.24297140000002623
1751373189001,-0.24297140000002623
1751373190001,-0.24297140000002623
1751373191002,-0.24297140000002623
1751373192000,-0.24297140000002623
1751373193000,-0.24297140000002623
1751373194000,-0.24297140000002623
1751373195000,-0.24297140000002623
1751373196000,-0.24297140000002623
1751373197000,-0.24297140000002623
1751373198001,-0.24297140000002623
1751373199000,-0.24297140000002623
1751373200000,-0.24297140000002623
1751373201000,-0.24297140000002623
1751373202000,-0.24297140000002623
1751373203000,-0.24297140000002623
1751373204001,-0.24297140000002623
1751373205002,-0.24297140000002623
1751373206000,-0.24297140000002623
1751373207000,-0.24297140000002623
1751373208002,-0.24297140000002623
1751373209000,-0.24297140000002623
1751373210001,-0.24297140000002623
1751373211003,-0.24297140000002623
1751373212001,-0.24297140000002623
1751373213000,-0.24297140000002623
1751373214001,-0.24297140000002623
1751373215001,-0.24297140000002623
1751373216002,-0.24297140000002623
1751373217000,-0.24297140000002623
1751373218000,-0.24297140000002623
1751373219000,-0.24297140000002623
1751373220000,-0.24297140000002623
1751373221001,-0.24297140000002623
1751373222000,-0.24297140000002623
1751373223000,-0.24297140000002623
1751373224000,-0.24297140000002623
1751373225001,-0.24297140000002623
1751373226000,-0.24297140000002623
1751373227003,-0.24297140000002623
1751373228001,-0.24297140000002623
1751373229001,-0.24297140000002623
1751373230004,-0.24297140000002623
1751373231001,-0.24297140000002623
1751373232000,-0.24297140000002623
1751373233001,-0.24297140000002623
1751373234003,-0.24297140000002623
1751373235001,-0.24297140000002623
1751373236000,-0.24297140000002623
1751373237000,-0.24297140000002623
1751373238000,-0.24297140000002623
1751373239000,-0.24297140000002623
1751373240000,-0.24297140000002623
1751373241000,-0.24297140000002623
1751373242000,-0.24297140000002623
1751373243001,-0.24297140000002623
1751373244002,-0.24297140000002623
1751373245001,-0.24297140000002623
1751373246000,-0.24297140000002623
1751373247004,-0.24297140000002623
1751373248003,-0.24297140000002623
1751373249001,-0.24297140000002623
1751373250003,-0.24297140000002623
1751373251000,-0.24297140000002623
1751373252000,-0.24297140000002623
1751373253000,-0.24297140000002623
1751373254000,-0.24297140000002623
1751373255001,-0.24297140000002623
1751373256003,-0.24297140000002623
1751373257000,-0.24297140000002623
1751373258000,-0.24297140000002623
1751373259000,-0.24297140000002623
1751373260002,-0.24297140000002623
1751373261001,-0.24297140000002623
1751373262000,-0.24297140000002623
1751373263001,-0.24297140000002623
1751373264001,-0.24297140000002623
1751373265001,-0.24297140000002623
1751373266001,-0.24297140000002623
1751373267000,-0.24297140000002623
1751373268000,-0.24297140000002623
1751373269000,-0.24297140000002623
1751373270000,-0.24297140000002623
1751373271000,-0.24297140000002623
1751373272000,-0.24297140000002623
1751373273001,-0.24297140000002623
1751373274000,-0.24297140000002623
1751373275000,-0.24297140000002623
1751373276001,-0.24297140000002623
1751373277000,-0.24297140000002623
1751373278000,-0.24297140000002623
1751373279001,-0.24297140000002623
1751373280000,-0.24297140000002623
1751373281001,-0.24297140000002623
1751373282001,-0.24297140000002623
1751373283000,-0.24297140000002623
1751373284000,-0.24297140000002623
1751373285003,-0.24297140000002623
1751373286000,-0.24297140000002623
1751373287000,-0.24297140000002623
1751373288002,-0.24297140000002623
1751373289000,-0.24297140000002623
1751373290002,-0.24297140000002623
1751373291000,-0.24297140000002623
1751373292001,-0.24297140000002623
1751373293000,-0.24297140000002623
1751373294000,-0.24297140000002623
1751373295001,-0.24297140000002623
1751373296000,-0.24297140000002623
1751373297000,-0.24297140000002623
1751373298001,-0.24297140000002623
1751373299001,-0.24297140000002623
1751373300004,-0.24297140000002623
1751373301002,-0.24297140000002623
1751373302000,-0.24297140000002623
1751373303001,-0.24297140000002623
1751373304001,-0.24297140000002623
1751373305001,-0.24297140000002623
1751373306000,-0.24297140000002623
1751373307000,-0.24297140000002623
1751373308000,-0.24297140000002623
1751373309000,-0.24297140000002623
1751373310001,-0.24297140000002623
1751373311001,-0.24297140000002623
1751373312000,-0.24297140000002623
1751373313000,-0.24297140000002623
1751373314001,-0.24297140000002623
1751373315004,-0.24297140000002623
1751373316001,-0.24297140000002623
1751373317000,-0.24297140000002623
1751373318000,-0.24297140000002623
1751373319001,-0.24297140000002623
1751373320003,-0.24297140000002623
1751373321004,-0.24297140000002623
1751373322000,-0.24297140000002623
1751373323000,-0.24297140000002623
1751373324001,-0.24297140000002623
1751373325001,-0.24297140000002623
1751373326000,-0.24297140000002623
1751373327002,-0.24297140000002623
1751373328000,-0.24297140000002623
1751373329001,-0.24297140000002623
1751373330001,-0.24297140000002623
1751373331003,-0.24297140000002623
1751373332000,-0.24297140000002623
1751373333000,-0.24297140000002623
1751373334000,-0.24297140000002623
1751373335000,-0.24297140000002623
1751373336000,-0.24297140000002623
1751373337000,-0.24297140000002623
1751373338000,-0.24297140000002623
1751373339000,-0.24297140000002623
1751373340000,-0.24297140000002623
1751373341000,-0.24297140000002623
1751373342001,-0.24297140000002623
1751373343001,-0.24297140000002623
1751373344000,-0.24297140000002623
1751373345002,-0.24297140000002623
1751373346004,-0.24297140000002623
1751373347001,-0.24297140000002623
1751373348001,-0.24297140000002623
1751373349000,-0.24297140000002623
1751373350003,-0.24297140000002623
1751373351001,-0.24297140000002623
1751373352000,-0.24297140000002623
1751373353001,-0.24297140000002623
1751373354000,-0.24297140000002623
1751373355001,-0.24297140000002623
1751373356000,-0.24297140000002623
1751373357002,-0.24297140000002623
1751373358001,-0.24297140000002623
1751373359000,-0.24297140000002623
1751373360004,-0.24297140000002623
1751373361003,-0.24297140000002623
1751373362000,-0.24297140000002623
1751373363000,-0.24297140000002623
1751373364002,-0.24297140000002623
1751373365000,-0.24297140000002623
1751373366000,-0.24297140000002623
1751373367000,-0.24297140000002623
1751373368002,-0.24297140000002623
1751373369000,-0.24297140000002623
1751373370000,-0.24297140000002623
1751373371000,-0.24297140000002623
1751373372000,-0.24297140000002623
1751373373000,-0.24297140000002623
1751373374000,-0.24297140000002623
1751373375000,-0.24297140000002623
1751373376001,-0.24297140000002623
1751373377000,-0.24297140000002623
1751373378002,-0.24297140000002623
1751373379000,-0.24297140000002623
1751373380000,-0.24297140000002623
1751373381000,-0.24297140000002623
1751373382000,-0.24297140000002623
1751373383000,-0.24297140000002623
1751373384001,-0.24297140000002623
1751373385000,-0.24297140000002623
1751373386001,-0.24297140000002623
1751373387000,-0.24297140000002623
1751373388002,-0.24297140000002623
1751373389003,-0.24297140000002623
1751373390000,-0.24297140000002623
1751373391001,-0.24297140000002623
1751373392001,-0.24297140000002623
1751373393000,-0.24297140000002623
1751373394000,-0.24297140000002623
1751373395004,-0.24297140000002623
1751373396001,-0.24297140000002623
1751373397001,-0.24297140000002623
1751373398000,-0.24297140000002623
1751373399001,-0.24297140000002623
1751373400001,-0.24297140000002623
1751373401000,-0.24297140000002623
1751373402001,-0.24297140000002623
1751373403000,-0.24297140000002623
1751373404000,-0.24297140000002623
1751373405000,-0.24297140000002623
1751373406000,-0.24297140000002623
1751373407000,-0.24297140000002623
1751373408000,-0.24297140000002623
1751373409000,-0.24297140000002623
1751373410001,-0.24297140000002623
1751373411000,-0.24297140000002623
1751373412000,-0.24297140000002623
1751373413000,-0.24297140000002623
1751373414001,-0.24297140000002623
1751373415000,-0.24297140000002623
1751373416001,-0.24297140000002623
1751373417002,-0.24297140000002623
1751373418000,-0.24297140000002623
1751373419000,-0.24297140000002623
1751373420001,-0.24297140000002623
1751373421000,-0.24297140000002623
1751373422000,-0.24297140000002623
1751373423003,-0.24297140000002623
1751373424001,-0.24297140000002623
1751373425001,-0.24297140000002623
1751373426004,-0.24297140000002623
1751373427002,-0.24297140000002623
1751373428000,-0.24297140000002623
1751373429000,-0.24297140000002623
1751373430000,-0.24297140000002623
1751373431000,-0.24297140000002623
1751373432001,-0.24297140000002623
1751373433002,-0.24297140000002623
1751373434001,-0.24297140000002623
1751373435003,-0.24297140000002623
1751373436000,-0.24297140000002623
1751373437002,-0.24297140000002623
1751373438000,-0.24297140000002623
1751373439001,-0.24297140000002623
1751373440001,-0.24297140000002623
1751373441001,-0.24297140000002623
1751373442000,-0.24297140000002623
1751373443001,-0.24297140000002623
1751373444000,-0.24297140000002623
1751373445003,-0.24297140000002623
1751373446000,-0.24297140000002623
1751373447000,-0.24297140000002623
1751373448000,-0.24297140000002623
1751373449002,-0.24297140000002623
1751373450003,-0.24297140000002623
1751373451000,-0.24297140000002623
1751373452000,-0.24297140000002623
1751373453000,-0.24297140000002623
1751373454001,-0.24297140000002623
1751373455002,-0.24297140000002623
1751373456001,-0.24297140000002623
1751373457002,-0.24297140000002623
1751373458000,-0.24297140000002623
1751373459000,-0.24297140000002623
1751373460000,-0.24297140000002623
1751373461001,-0.24297140000002623
1751373462002,-0.24297140000002623
1751373463001,-0.24297140000002623
1751373464001,-0.24297140000002623
1751373465000,-0.24297140000002623
1751373466000,-0.24297140000002623
1751373467002,-0.24297140000002623
1751373468000,-0.24297140000002623
1751373469001,-0.24297140000002623
1751373470000,-0.24297140000002623
1751373471000,-0.24297140000002623
1751373472001,-0.24297140000002623
1751373473000,-0.24297140000002623
1751373474001,-0.24297140000002623
1751373475002,-0.24297140000002623
1751373476000,-0.24297140000002623
1751373477000,-0.24297140000002623
1751373478000,-0.24297140000002623
1751373479001,-0.24297140000002623
1751373480000,-0.24297140000002623
1751373481001,-0.24297140000002623
1751373482000,-0.24297140000002623
1751373483000,-0.24297140000002623
1751373484000,-0.24297140000002623
1751373485000,-0.24297140000002623
1751373486001,-0.24297140000002623
1751373487003,-0.24297140000002623
1751373488000,-0.24297140000002623
1751373489002,-0.24297140000002623
1751373490000,-0.24297140000002623
1751373491001,-0.24297140000002623
1751373492000,-0.24297140000002623
1751373493003,-0.24297140000002623
1751373494001,-0.24297140000002623
1751373495003,-0.24297140000002623
1751373496001,-0.24297140000002623
1751373497000,-0.24297140000002623
1751373498001,-0.24297140000002623
1751373499001,-0.24297140000002623
1751373500000,-0.24297140000002623
1751373501000,-0.24297140000002623
1751373502000,-0.24297140000002623
1751373503001,-0.24297140000002623
1751373504000,-0.24297140000002623
1751373505003,-0.24297140000002623
1751373506000,-0.24297140000002623
1751373507002,-0.24297140000002623
1751373508001,-0.24297140000002623
1751373509001,-0.24297140000002623
1751373510005,-0.24297140000002623
1751373511000,-0.24297140000002623
1751373512000,-0.24297140000002623
1751373513000,-0.24297140000002623
1751373514000,-0.24297140000002623
1751373515000,-0.24297140000002623
1751373516001,-0.24297140000002623
1751373517000,-0.24297140000002623
1751373518000,-0.24297140000002623
1751373519000,-0.24297140000002623
1751373520000,-0.24297140000002623
1751373521001,-0.24297140000002623
1751373522000,-0.24297140000002623
1751373523001,-0.24297140000002623
1751373524001,-0.24297140000002623
1751373525000,-0.24297140000002623
1751373526000,-0.24297140000002623
1751373527001,-0.24297140000002623
1751373528000,-0.24297140000002623
1751373529001,-0.24297140000002623
1751373530000,-0.24297140000002623
1751373531001,-0.24297140000002623
1751373532000,-0.24297140000002623
1751373533000,-0.24297140000002623
1751373534000,-0.24297140000002623
1751373535001,-0.24297140000002623
1751373536000,-0.24297140000002623
1751373537001,-0.24297140000002623
1751373538000,-0.24297140000002623
1751373539000,-0.24297140000002623
1751373540000,-0.24297140000002623
1751373541000,-0.24297140000002623
1751373542000,-0.24297140000002623
1751373543002,-0.24297140000002623
1751373544001,-0.24297140000002623
1751373545000,-0.24297140000002623
1751373546001,-0.24297140000002623
1751373547001,-0.24297140000002623
1751373548000,-0.24297140000002623
1751373549000,-0.24297140000002623
1751373550001,-0.24297140000002623
1751373551002,-0.24297140000002623
1751373552000,-0.24297140000002623
1751373553000,-0.24297140000002623
1751373554000,-0.24297140000002623
1751373555001,-0.24297140000002623
1751373556000,-0.24297140000002623
1751373557000,-0.24297140000002623
1751373558000,-0.24297140000002623
1751373559001,-0.24297140000002623
1751373560003,-0.24297140000002623
1751373561001,-0.24297140000002623
1751373562001,-0.24297140000002623
1751373563003,-0.24297140000002623
1751373564000,-0.24297140000002623
1751373565002,-0.24297140000002623
1751373566000,-0.24297140000002623
1751373567000,-0.24297140000002623
1751373568000,-0.24297140000002623
1751373569000,-0.24297140000002623
1751373570000,-0.24297140000002623
1751373571000,-0.24297140000002623
1751373572001,-0.24297140000002623
1751373573001,-0.24297140000002623
1751373574000,-0.24297140000002623
1751373575001,-0.24297140000002623
1751373576001,-0.24297140000002623
1751373577000,-0.24297140000002623
1751373578002,-0.24297140000002623
1751373579000,-0.24297140000002623
1751373580000,-0.24297140000002623
1751373581001,-0.24297140000002623
1751373582000,-0.24297140000002623
1751373583000,-0.24297140000002623
1751373584000,-0.24297140000002623
1751373585001,-0.24297140000002623
1751373586000,-0.24297140000002623
1751373587002,-0.24297140000002623
1751373588001,-0.24297140000002623
1751373589001,-0.24297140000002623
1751373590000,-0.24297140000002623
1751373591000,-0.24297140000002623
1751373592001,-0.24297140000002623
1751373593000,-0.24297140000002623
1751373594001,-0.24297140000002623
1751373595002,-0.24297140000002623
1751373596003,-0.24297140000002623
1751373597000,-0.24297140000002623
1751373598000,-0.24297140000002623
1751373599000,-0.24297140000002623
1751373600002,-0.24297140000002623
1751373601001,-0.24297140000002623
1751373602000,-0.24297140000002623
1751373603000,-0.24297140000002623
1751373604000,-0.24297140000002623
1751373605001,-0.24297140000002623
1751373606000,-0.24297140000002623
1751373607000,-0.24297140000002623
1751373608000,-0.24297140000002623
1751373609000,-0.24297140000002623
1751373610001,-0.24297140000002623
1751373611001,-0.24297140000002623
1751373612002,-0.24297140000002623
1751373613000,-0.24297140000002623
1751373614000,-0.24297140000002623
1751373615000,-0.24297140000002623
1751373616001,-0.24297140000002623
1751373617000,-0.24297140000002623
1751373618000,-0.24297140000002623
1751373619001,-0.24297140000002623
1751373620000,-0.24297140000002623
1751373621000,-0.24297140000002623
1751373622000,-0.24297140000002623
1751373623000,-0.24297140000002623
1751373624002,-0.24297140000002623
1751373625002,-0.24297140000002623
1751373626001,-0.24297140000002623
1751373627002,-0.24297140000002623
1751373628001,-0.24297140000002623
1751373629000,-0.24297140000002623
1751373630000,-0.24297140000002623
1751373631000,-0.24297140000002623
1751373632000,-0.24297140000002623
1751373633000,-0.24297140000002623
1751373634000,-0.24297140000002623
1751373635001,-0.24297140000002623
1751373636000,-0.24297140000002623
1751373637003,-0.24297140000002623
1751373638000,-0.24297140000002623
1751373639002,-0.24297140000002623
1751373640000,-0.24297140000002623
1751373641000,-0.24297140000002623
1751373642000,-0.24297140000002623
